time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:33:02.250089,2:45:50.190000,66,49,49,35,0.9340145493390516,0.19783527887446328,0,0.0,8.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,49.5,48.0,47.5,49.0,1981,6633,OFF,MAXN
2024-05-30 20:33:03.253793,2:45:51.190000,50,57,50,36,0.9340874734172026,0.19783399348694142,0,0.0,6.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.0,48.5,48.0,48.75,693,4940,OFF,MAXN
2024-05-30 20:33:04.255439,2:45:52.190000,52,50,54,44,0.9340125784180205,0.19783206540565867,0,0.0,97.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,49.5,48.5,48.0,49.0,854,5250,OFF,MAXN
2024-05-30 20:33:05.256971,2:45:53.190000,41,45,56,50,0.9340953571013271,0.19784363389335524,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,48.5,48.0,49.0,812,5576,OFF,MAXN
2024-05-30 20:33:06.258134,2:45:54.190000,55,44,58,55,0.9340874734172026,0.19784749005592078,0,0.0,99.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,48.5,48.0,49.25,1014,5924,OFF,MAXN
2024-05-30 20:33:07.259693,2:45:55.190000,52,37,47,63,0.933128620335569,0.19784813274968172,0,0.0,27.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,48.5,48.0,49.0,1093,6005,OFF,MAXN
2024-05-30 20:33:08.261181,2:45:56.190000,65,38,49,49,0.9332606720446532,0.19784941813720355,0,0.0,5.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,56.5,50.5,49.0,48.0,49.0,1898,6471,OFF,MAXN
2024-05-30 20:33:09.262226,2:45:57.190000,53,50,48,52,0.9334853570421994,0.1978237103867667,0,0.0,5.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.0,48.5,47.5,49.25,1860,6431,OFF,MAXN
2024-05-30 20:33:10.263784,2:45:58.190000,50,50,48,49,0.9335750339491148,0.19782242499924482,0,0.0,9.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,48.5,48.0,49.25,774,5291,OFF,MAXN
2024-05-30 20:33:11.265579,2:45:59.190000,47,58,47,47,0.9333188142150708,0.19782049691796208,0,0.0,2.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,49.5,48.5,48.0,49.5,653,4899,OFF,MAXN
