time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:22:17.595619,2:35:05.640000,61,42,48,39,0.9364870697725755,0.18220818007765027,0,0.0,9.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,48.5,48.5,49.75,2022,6633,OFF,MAXN
2024-05-30 20:22:18.597337,2:35:06.640000,55,37,44,61,0.9371995577253206,0.18220818007765027,0,0.0,85.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.5,48.5,49.5,1054,5842,OFF,MAXN
2024-05-30 20:22:19.598103,2:35:07.640000,50,49,64,44,0.9353055026144268,0.18218247232721338,0,0.0,5.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.0,48.5,49.5,812,5689,OFF,MAXN
2024-05-30 20:22:20.599580,2:35:08.640000,54,55,52,49,0.9356504137948705,0.18218247232721338,0,0.0,11.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.5,48.5,49.75,2536,7176,OFF,MAXN
2024-05-30 20:22:21.601060,2:35:09.640000,66,54,48,47,0.9358593314241678,0.18217540269584326,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.0,49.0,49.75,853,5811,OFF,MAXN
2024-05-30 20:22:22.602154,2:35:10.650000,60,60,61,52,0.9352168111680269,0.18263814220370692,0,0.0,10.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,49.0,50.5,1820,6633,OFF,MAXN
2024-05-30 20:22:23.603861,2:35:11.650000,49,58,52,47,0.9352907207066934,0.18265356685396905,0,0.0,8.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.5,49.0,50.0,2342,6552,OFF,MAXN
2024-05-30 20:22:24.605504,2:35:12.650000,43,52,46,52,0.9354286851788709,0.18265356685396905,0,0.0,65.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.5,48.5,50.0,774,5014,OFF,MAXN
2024-05-30 20:22:25.606075,2:35:13.650000,55,47,49,47,0.9352641132727735,0.1826497106914035,0,0.0,5.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,48.5,50.25,2584,6714,OFF,MAXN
2024-05-30 20:22:26.607776,2:35:14.650000,60,36,55,41,0.9352867788646312,0.1826497106914035,0,0.0,99.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,48.5,49.5,1056,5495,OFF,MAXN
2024-05-30 20:22:27.609629,2:35:15.650000,42,52,61,45,0.9347910922253078,0.18283287841326623,0,0.0,5.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,50.0,49.0,50.0,1417,6157,OFF,MAXN
2024-05-30 20:22:28.611246,2:35:16.650000,47,55,55,52,0.9355331439935196,0.1828617996325077,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,49.0,50.25,975,5689,OFF,MAXN
2024-05-30 20:22:29.612799,2:35:17.650000,44,66,49,49,0.93592535727871,0.18289264893303195,0,0.0,13.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.0,48.5,50.25,1701,6319,OFF,MAXN
2024-05-30 20:22:30.614119,2:35:18.650000,68,42,47,38,0.9358780551739634,0.18292157015227342,0,0.0,53.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.25,1136,5883,OFF,MAXN
2024-05-30 20:22:31.615954,2:35:19.650000,41,48,54,63,0.9350059226176984,0.18298069797827823,0,0.0,9.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,49.5,49.0,50.5,1255,6198,OFF,MAXN
2024-05-30 20:22:32.617596,2:35:20.650000,75,44,41,46,0.9355420131381595,0.1830475381294141,0,0.0,14.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,50.0,49.0,50.25,1336,6198,OFF,MAXN
2024-05-30 20:22:33.621685,2:35:21.650000,49,49,63,45,0.9356395737291994,0.18309574016148322,0,0.0,34.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,49.0,50.25,691,5332,OFF,MAXN
2024-05-30 20:22:34.623208,2:35:22.660000,51,46,53,55,0.9358159711614835,0.18317286341279385,0,0.0,12.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,50.0,49.0,50.5,2096,6865,OFF,MAXN
2024-05-30 20:22:35.624728,2:35:23.660000,60,47,52,50,0.935991383133252,0.18324420242025616,0,0.0,99.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,50.0,49.0,50.75,894,5608,OFF,MAXN
2024-05-30 20:22:36.626148,2:35:24.660000,48,70,36,47,0.9358987498447899,0.18327312363949763,0,0.0,11.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.0,815,5332,OFF,MAXN
2024-05-30 20:22:37.627769,2:35:25.660000,56,59,40,43,0.9359352118838654,0.18330782910258742,0,0.0,12.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,50.5,49.0,50.5,2495,7096,OFF,MAXN
2024-05-30 20:22:38.629265,2:35:26.660000,56,57,50,40,0.9351241778795649,0.1833727411724405,0,0.0,49.4,25500,OFF,OFF,OFF,OFF,OFF,268800,31.372549019607842,58.0,51.5,50.0,49.0,50.5,973,5852,OFF,MAXN
2024-05-30 20:22:39.630246,2:35:27.660000,61,47,53,51,0.9357962619511724,0.1834749294804271,0,0.0,11.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.5,1136,6045,OFF,MAXN
2024-05-30 20:22:40.632004,2:35:28.660000,56,47,51,52,0.9364998807592776,0.18353341461267098,0,0.0,4.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,50.0,49.5,50.5,1417,6279,OFF,MAXN
2024-05-30 20:22:41.633670,2:35:29.660000,49,56,45,53,0.9353705430084532,0.1836407444707449,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.0,49.5,50.25,691,5454,OFF,MAXN
2024-05-30 20:22:42.635511,2:35:30.660000,52,54,52,49,0.9364919970751532,0.18369023189033587,0,0.0,10.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.0,49.0,50.5,1498,6552,OFF,MAXN
2024-05-30 20:22:43.637149,2:35:31.660000,49,64,40,53,0.9354464234681509,0.18383033913021682,0,0.0,10.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.5,50.0,49.0,50.75,975,5454,OFF,MAXN
2024-05-30 20:22:44.638086,2:35:32.670000,46,55,38,63,0.9360386852379986,0.18385604688065368,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.0,50.0,49.0,50.5,895,5332,OFF,MAXN
2024-05-30 20:22:45.639585,2:35:33.670000,42,49,68,37,0.9364358258257667,0.18385604688065368,0,0.0,12.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.0,50.0,49.5,50.75,1860,6512,OFF,MAXN
2024-05-30 20:22:46.641117,2:35:34.670000,39,35,75,41,0.9366201069421751,0.18391260393161482,0,0.0,6.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,50.5,49.5,50.75,1296,6157,OFF,MAXN
2024-05-30 20:22:47.642171,2:35:35.670000,56,60,52,42,0.9368802685182813,0.18398715640788174,0,0.0,99.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.0,50.0,49.5,51.0,934,5608,OFF,MAXN
2024-05-30 20:22:48.643756,2:35:36.670000,52,50,52,47,0.9359026916868521,0.18404114268379917,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.0,50.0,49.5,51.0,772,5495,OFF,MAXN
2024-05-30 20:22:49.645246,2:35:37.670000,48,52,53,49,0.9362771666827625,0.18405592464030038,0,0.0,10.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.0,49.5,51.0,1257,5883,OFF,MAXN
2024-05-30 20:22:50.646751,2:35:38.670000,59,53,46,33,0.9364230148390644,0.18405592464030038,0,0.0,12.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.0,50.0,49.0,51.0,2463,6865,OFF,MAXN
2024-05-30 20:22:51.648228,2:35:39.670000,57,48,44,43,0.9364220293785489,0.18405592464030038,0,0.0,6.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,52.0,50.5,49.0,51.0,2103,6633,OFF,MAXN
2024-05-30 20:22:52.649744,2:35:40.670000,42,45,57,46,0.936644743455064,0.18405592464030038,0,0.0,22.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.5,49.5,50.75,1539,6198,OFF,MAXN
2024-05-30 20:22:53.651379,2:35:41.670000,47,47,48,53,0.936589557666193,0.18405592464030038,0,0.0,58.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.0,49.5,50.75,815,5055,OFF,MAXN
2024-05-30 20:22:54.652910,2:35:42.670000,53,48,48,54,0.9369088468732323,0.18405592464030038,0,0.0,3.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,50.0,49.5,50.75,2701,6905,OFF,MAXN
2024-05-30 20:22:55.654083,2:35:43.680000,35,41,41,44,0.9047306046588631,0.1844261162465913,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.5,51.5,49.5,50.0,49.75,204,4580,OFF,MAXN
2024-05-30 20:22:56.655581,2:35:44.680000,28,21,19,16,0.897511120921918,0.18283737726959268,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,58.0,51.5,49.5,48.5,49.75,246,3862,OFF,MAXN
2024-05-30 20:22:57.657068,2:35:45.680000,26,17,17,13,0.8977446750641042,0.1827255485551923,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,58.0,51.5,49.0,48.5,49.25,164,3297,OFF,MAXN
2024-05-30 20:22:58.658570,2:35:46.680000,29,20,2,15,0.8974460805278915,0.18269148578586344,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,58.0,51.5,49.5,49.0,49.25,164,4061,OFF,MAXN
2024-05-30 20:22:59.660088,2:35:47.680000,84,32,7,8,0.8886932202287451,0.18254623699589512,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,58.5,51.5,49.5,49.0,50.25,123,4061,OFF,MAXN
2024-05-30 20:23:00.661570,2:35:48.680000,67,31,17,14,0.877984220806225,0.17708719619062555,0,0.0,25.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,58.0,50.5,48.5,49.0,50.25,82,3979,OFF,MAXN
